2.178789294606708806e-04
2.486618289953929583e-04
2.710451994238003131e-04
2.708273983412560451e-04
2.438802219354206733e-04
1.967078037798879837e-04
1.523145005766858887e-04
1.490639107883081412e-04
1.902326552209725890e-04
2.390670353760577756e-04
2.679769459384405438e-04
2.698716867207569519e-04
2.505942742621149514e-04
2.296449396680281336e-04
2.290391429202244295e-04
2.486179346201433443e-04
2.721826823134499795e-04
2.874092363191510686e-04
2.893075416142719728e-04
2.785464705991158954e-04
2.594613740380158394e-04
2.370723519204610710e-04
2.129639388688623616e-04
1.919394304097313676e-04
1.796386778081889739e-04
1.863926479351930073e-04
2.125070555283075551e-04
2.402505062754359201e-04
2.539004723781438625e-04
2.469027672901503772e-04
2.239783442899445382e-04
2.039970750861305152e-04
2.084764736211372374e-04
2.415330344877533850e-04
2.834873355629566175e-04
3.134962639102717506e-04
3.294534026819938202e-04
3.331092113878477085e-04
3.296700057693713153e-04
3.244619330365036453e-04
3.201731702273198014e-04
3.159890484070724853e-04
3.078764769928101093e-04
2.917154701167387859e-04
2.670645782224160365e-04
2.357204916648902783e-04
2.007480853139870453e-04
1.708279730124590663e-04
1.533327189411234871e-04
1.486550671453718150e-04
1.495973624959970436e-04
1.499654702246786442e-04
1.470536731282089235e-04
1.406106760754731629e-04
1.324680682792537308e-04
1.256843591422929837e-04
1.210423341738158139e-04
1.179609325529217814e-04
1.151984194000242080e-04
1.135337393551664174e-04
1.140217625123341963e-04
1.191963451996782246e-04
1.294490549973772715e-04
1.433050737433003770e-04
1.590457897879696898e-04
1.727478086111297736e-04
1.823250667200957840e-04
1.898086004194757986e-04
1.980051504469636833e-04
2.080430303938704583e-04
2.193565726212742416e-04
2.321513902805421442e-04
2.431830650728652879e-04
2.523924037030086769e-04
2.588324764238785565e-04
2.639657199619184361e-04
2.701763223696489972e-04
2.791176794925030128e-04
2.922801527175941183e-04
3.127370159016294574e-04
3.414308783537733298e-04
3.699272701702976300e-04
3.919645670426400732e-04
4.040711476218604697e-04
4.073436285198135122e-04
4.031290255386590330e-04
3.954995094413945624e-04
3.867547923992412247e-04
3.772628701712002941e-04
3.664689182974010129e-04
3.526695101983192012e-04
3.343895048930145357e-04
3.118122631421205767e-04
2.866540114088309758e-04
2.622448386070538266e-04
2.418972274156293018e-04
2.299986541202817328e-04
2.308661428450349085e-04
2.480268388859640984e-04
2.808538558895017035e-04
3.229847962367048348e-04
3.659403839144413444e-04
3.988659228139016118e-04
4.138703504374403983e-04
4.057531248333374769e-04
3.737183135837907587e-04
3.232372222858616285e-04
2.641091656858062225e-04
